id,organizationId,departmentId,teamId,role,tenureMonths,engagementScore,culturalContributions,recognitionsReceived,recognitionsGiven,lastActiveDate,createdAt,updatedAt
34ae9c06-dee8-6bfb-cf9c-6ade02f8b90f,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,634e6e76-dab0-4102-92d5-1c874515f778,Individual Contributor,79,91.7,29,2,22,2025-11-15T20:33:44.324296,2019-05-23T20:33:44.324297,2025-11-17T20:33:44.324299
097df5ec-c9cc-6a06-b2b8-182678473a9a,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,5709e5f8-ee58-437b-bfcc-0dd2ee6cf332,Director,31,87.6,45,22,35,2025-10-25T20:33:44.324310,2023-05-02T20:33:44.324311,2025-11-17T20:33:44.324313
52f1d550-dbad-1671-8ff4-0544f86f0430,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,c8958fd2-4a40-47b4-b98e-a062070ee521,VP,34,94.8,2,0,32,2025-11-02T20:33:44.324324,2023-02-01T20:33:44.324326,2025-11-17T20:33:44.324327
b2678666-ce0a-84a7-b629-497d73a87627,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,efcf528f-46d0-4fe8-a5d3-5b804b190a06,Team Lead,20,76.7,5,3,7,2025-10-22T20:33:44.324340,2024-03-27T20:33:44.324342,2025-11-17T20:33:44.324343
690bad12-15e7-4c4c-5340-060b18570b95,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,aafa7048-ba66-4226-998a-1fc2f5c064d4,Team Lead,132,97.8,50,14,38,2025-10-31T20:33:44.324355,2015-01-14T20:33:44.324357,2025-11-17T20:33:44.324358
cb4c21e9-1a5f-8326-5e3d-249669c22ecb,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,dade22b5-4252-4f72-910f-7a6db433a2cb,C-Level,19,48.4,14,8,23,2025-10-29T20:33:44.324372,2024-04-26T20:33:44.324374,2025-11-17T20:33:44.324375
fab2ce13-168c-3bbf-c34f-2a361b418704,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,8499efde-3ffb-463a-b869-3d8cabca4df1,C-Level,197,63.1,45,19,35,2025-10-30T20:33:44.324386,2009-09-12T20:33:44.324388,2025-11-17T20:33:44.324389
aed5aea8-a590-ead2-f14c-360019acfbf6,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,23c9a879-0a03-4316-83d3-264f786b8d62,Team Lead,125,80.3,35,11,33,2025-10-23T20:33:44.324400,2015-08-12T20:33:44.324402,2025-11-17T20:33:44.324403
28604203-8d40-ef99-f891-d9446ee84bcd,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,ebba849f-7c69-44a3-abd9-d9039a25bf34,Director,45,87.9,50,0,12,2025-10-28T20:33:44.324414,2022-03-08T20:33:44.324416,2025-11-17T20:33:44.324417
9c68bf73-856b-da16-7bb8-06e0741a1826,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,34999637-f46a-4d3a-85b0-e273a9f818af,Manager,68,89.7,30,30,15,2025-11-11T20:33:44.324430,2020-04-17T20:33:44.324432,2025-11-17T20:33:44.324433
891d6961-39dc-798c-2bd2-1245e5100681,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,8c73dc24-c0de-4e2b-9879-98f3ff8b7596,C-Level,95,59.4,40,26,22,2025-11-15T20:33:44.324444,2018-01-28T20:33:44.324445,2025-11-17T20:33:44.324447
2064b69c-27fc-f100-224b-aeac40a89f49,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,9046bc2c-c515-4967-91f5-b14916e2b8e2,Team Lead,158,83.2,22,26,12,2025-11-02T20:33:44.324457,2012-11-25T20:33:44.324459,2025-11-17T20:33:44.324460
8438bc42-7b18-2b47-4b91-9640255d4bcc,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,a1e72165-626e-49a9-a2ec-263ab5193604,C-Level,104,58.6,9,28,35,2025-11-13T20:33:44.324471,2017-05-03T20:33:44.324474,2025-11-17T20:33:44.324476
febb3d7f-b110-78f2-ed4d-127aae207332,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,f1b8b8c5-f4e4-4ecd-b254-79050758eb2c,Individual Contributor,154,81.8,8,0,28,2025-11-15T20:33:44.324487,2013-03-25T20:33:44.324489,2025-11-17T20:33:44.324490
870efbc8-4e2f-2a17-0c86-3ba261abbbb8,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,dd39b189-d714-47ea-a522-a28f3d57eca7,Director,22,65.1,14,18,6,2025-11-01T20:33:44.324503,2024-01-27T20:33:44.324505,2025-11-17T20:33:44.324506
b034fc3b-1e05-d13c-a9e8-f7a53d2f7fc1,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,78a78e00-1760-45a3-82fc-fc58f9fe0f97,VP,102,60.9,40,15,24,2025-10-28T20:33:44.324518,2017-07-02T20:33:44.324519,2025-11-17T20:33:44.324523
c7f021ac-1842-6763-77ac-5759c3cc9fef,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,52d9ce47-e63f-468e-ad7b-d31573e93daa,Manager,48,79.8,9,27,36,2025-10-23T20:33:44.324533,2021-12-08T20:33:44.324535,2025-11-17T20:33:44.324537
2038dc37-c729-dfaa-72e8-696661a4d876,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,d1a332fe-3a03-4c82-98d7-a2113295b9e3,VP,35,89.5,10,28,12,2025-11-13T20:33:44.324547,2023-01-02T20:33:44.324549,2025-11-17T20:33:44.324550
4bb18702-fa8f-92f7-ce4e-378bcbe9107a,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,cea231a4-f46d-4b58-9459-04634615bdd3,Senior Contributor,97,86.4,2,9,36,2025-10-24T20:33:44.324561,2017-11-29T20:33:44.324563,2025-11-17T20:33:44.324564
8143f5b7-44df-6ca8-d119-c71e6d632f18,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,a8cd1359-09b0-497e-a47f-c04d701d2d8e,Senior Director,86,73.9,17,1,26,2025-10-18T20:33:44.324576,2018-10-25T20:33:44.324578,2025-11-17T20:33:44.324580
71bd5add-0900-4188-3995-77f057eefb1c,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,54320237-cdc1-4e04-9721-2736e9a6d18e,Team Lead,160,44.6,42,6,27,2025-11-04T20:33:44.324591,2012-09-26T20:33:44.324592,2025-11-17T20:33:44.324594
75da4697-2c1f-2dc7-d8a4-7a3f5c0fd0cc,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,dd48df87-44ac-43fb-b161-f01652bf1c85,Team Lead,123,84.1,10,5,17,2025-10-30T20:33:44.324604,2015-10-11T20:33:44.324606,2025-11-17T20:33:44.324607
faeb2fb3-e149-60a9-c767-b96fc0c78ea1,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,6709be7d-1e77-4e58-aa5a-38fef34d1751,Team Lead,42,62.0,24,19,28,2025-11-14T20:33:44.324618,2022-06-06T20:33:44.324620,2025-11-17T20:33:44.324621
6c8b33b0-5a7b-8645-6eac-0b5b77158899,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,b24aed4a-d8aa-4dac-905a-1c5b50c67550,Senior Contributor,96,67.2,20,11,18,2025-10-22T20:33:44.324632,2017-12-29T20:33:44.324634,2025-11-17T20:33:44.324635
418e7790-31d5-6a92-e4f6-dab74c072f39,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,4185fcf2-0bd2-4f38-883b-4926f433d10a,Individual Contributor,42,70.9,23,21,4,2025-11-15T20:33:44.324649,2022-06-06T20:33:44.324650,2025-11-17T20:33:44.324652
9b877471-b3cc-c746-debb-7ee0256a925b,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,93b0dc04-1b06-4fe9-9584-ea70c8c1a43a,Senior Contributor,14,42.4,47,10,35,2025-10-28T20:33:44.324662,2024-09-23T20:33:44.324664,2025-11-17T20:33:44.324665
02a97d2a-35d3-b698-26f1-8f03380f50dc,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,fd10c912-8e25-4f52-8613-646ac14e73fd,Senior Contributor,121,46.5,16,25,16,2025-10-23T20:33:44.324677,2015-12-10T20:33:44.324679,2025-11-17T20:33:44.324680
69ee7cdc-6417-2d48-1fe2-aabab0903363,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,13ecd88c-27d9-49c9-b2fc-2160e07b05ca,Team Lead,49,55.1,42,8,4,2025-10-18T20:33:44.324691,2021-11-08T20:33:44.324693,2025-11-17T20:33:44.324694
cac230f4-6c05-e50a-4c28-01b9c0ad05b1,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,dda4488f-1dfa-4af8-8e49-c7e4edf2b419,Senior Contributor,123,51.6,23,27,19,2025-10-22T20:33:44.324705,2015-10-11T20:33:44.324707,2025-11-17T20:33:44.324708
595990b3-dbdf-40e2-d38d-6f71ddad072c,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,fac47d49-ca57-4742-a93c-a20d0cef4f21,Individual Contributor,60,66.5,32,14,21,2025-11-04T20:33:44.324721,2020-12-13T20:33:44.324724,2025-11-17T20:33:44.324726
c503f375-36ac-edd6-3309-8c888a2a14c2,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,bbac1a81-7aa0-4a32-b00c-637a0f107224,Senior Contributor,110,90.0,36,2,5,2025-10-23T20:33:44.324736,2016-11-04T20:33:44.324738,2025-11-17T20:33:44.324739
f4e64edf-3663-853d-15c9-40cd5702c1de,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,dfb7f01b-da2b-4ae6-a5dc-c17393fdbea1,Senior Manager,214,78.9,45,18,0,2025-11-08T20:33:44.324750,2008-04-20T20:33:44.324752,2025-11-17T20:33:44.324753
d9d3ac05-b122-1f57-a041-e5c2aff8dadb,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,fb338b4d-6411-41ad-89c5-01a7c45c7c9c,VP,20,48.2,19,21,7,2025-10-29T20:33:44.324764,2024-03-27T20:33:44.324765,2025-11-17T20:33:44.324767
c6c0c07a-7575-796f-b707-0c5ed66c8ac6,09713e14-8a54-474e-a48a-64a44426ede0,53b71137-6ccc-4d06-84a9-070c93c51d1d,cd9594d5-accb-4e7a-931e-2b0bb2987f05,Team Lead,57,70.5,43,14,12,2025-11-10T20:33:44.324777,2021-03-13T20:33:44.324779,2025-11-17T20:33:44.324780
f0189b7a-1c84-330c-6dd3-97ffd1b0ec16,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,378803c7-ac40-4f97-9bdb-324c831d8984,Senior Manager,19,61.0,39,17,22,2025-11-04T20:33:44.324791,2024-04-26T20:33:44.324793,2025-11-17T20:33:44.324794
9c089989-36f4-3de8-8dc0-b9ba02ea88ff,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,e74f5abb-35fa-47a6-abb0-15a552f6c1ce,Director,191,66.4,28,21,29,2025-10-31T20:33:44.324805,2010-03-11T20:33:44.324807,2025-11-17T20:33:44.324808
8c2a25e2-ed6f-cc21-1fed-b469751dbb61,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,ff0726da-fa0f-4385-93ff-c1d2ae2d68de,C-Level,32,84.6,28,28,13,2025-11-11T20:33:44.324819,2023-04-02T20:33:44.324821,2025-11-17T20:33:44.324822
32ce8731-575e-8c06-ccb5-2a63ccf02dd3,09713e14-8a54-474e-a48a-64a44426ede0,53b71137-6ccc-4d06-84a9-070c93c51d1d,8b9ab0bc-b40c-4653-a2b8-236d6669ff0c,Director,30,93.9,43,16,12,2025-11-03T20:33:44.324833,2023-06-01T20:33:44.324835,2025-11-17T20:33:44.324836
1e5a91f3-81da-466c-b1ed-72c06879dadc,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,5e8807c1-c0ca-4a2c-9c70-a599ab4a7ccd,Individual Contributor,155,57.3,4,25,25,2025-10-24T20:33:44.324847,2013-02-23T20:33:44.324849,2025-11-17T20:33:44.324850
eaa4b7c0-6450-4701-574e-356628f4fe9d,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,e26162ad-9706-4e49-9ceb-2e7a50c1240e,Senior Contributor,57,59.7,30,30,34,2025-10-24T20:33:44.324864,2021-03-13T20:33:44.324866,2025-11-17T20:33:44.324867
ddee6dc0-0439-9f04-1d02-7b6847b6a587,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,6d6f3c64-7bf1-4344-b045-055cfffdf12c,Manager,69,81.5,21,1,11,2025-11-14T20:33:44.324878,2020-03-18T20:33:44.324880,2025-11-17T20:33:44.324881
d146f0ea-6222-e20b-a301-61ce6008e49f,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,bcba2b4a-e2ee-4b43-ab5d-79a85af72b33,VP,32,48.1,39,19,33,2025-10-19T20:33:44.324892,2023-04-02T20:33:44.324894,2025-11-17T20:33:44.324895
b99f34f9-396f-ae69-fd54-e1e388ec64a4,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,72f12dfd-9781-4a04-b97e-02a75031465a,Team Lead,154,53.2,28,4,9,2025-11-09T20:33:44.324905,2013-03-25T20:33:44.324907,2025-11-17T20:33:44.324909
0417ba16-349d-7855-b1f3-099f7094147e,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,89be8a8e-f514-441e-877e-6888fdcb2e29,Manager,81,99.5,16,23,9,2025-10-29T20:33:44.324920,2019-03-24T20:33:44.324921,2025-11-17T20:33:44.324923
7a61aa54-b4d6-5707-686d-9e7f90af1559,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,da75ed6a-7f28-4da1-b66b-05726452655d,Senior Contributor,170,50.5,9,30,15,2025-11-17T20:33:44.324934,2011-12-01T20:33:44.324935,2025-11-17T20:33:44.324937
dfb7ace4-0b0c-bb4c-6812-5b4cd7bcde68,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,ce3670e0-b8d4-44c2-969e-f7fa5301b405,Manager,133,80.1,0,25,30,2025-11-13T20:33:44.324947,2014-12-15T20:33:44.324949,2025-11-17T20:33:44.324950
e42851ee-f538-f955-3f04-2d9e74e7f54f,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,2eefb08f-5502-43b0-bad8-c72076d85f11,Senior Manager,139,91.2,40,8,17,2025-10-20T20:33:44.324964,2014-06-18T20:33:44.324967,2025-11-17T20:33:44.324969
b0388ec8-d5f8-9768-d204-4a2f6f23b2c1,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,9472b388-d3ea-4fbf-bbe6-662e96f20ef3,Director,46,46.1,42,26,28,2025-10-21T20:33:44.324980,2022-02-06T20:33:44.324981,2025-11-17T20:33:44.324983
3213a791-3f2e-3f8e-c875-299513c4cac5,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,5f143ff6-f9e3-41f6-a38d-9d2f4991eb4a,C-Level,102,66.9,22,10,16,2025-10-23T20:33:44.324993,2017-07-02T20:33:44.324995,2025-11-17T20:33:44.324996
59c735c3-580d-c8e3-c870-910fa8105fca,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,676bf1ed-96a0-403f-8675-5e70cba34d79,Director,9,68.1,11,27,21,2025-10-24T20:33:44.325009,2025-02-20T20:33:44.325011,2025-11-17T20:33:44.325012
21e35167-d09d-00f3-d4f2-f4757763d8c9,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,275009dd-bc13-4d8d-9b8b-cb4927bbbb38,Senior Manager,142,58.4,14,1,36,2025-10-26T20:33:44.325023,2014-03-20T20:33:44.325025,2025-11-17T20:33:44.325026
b612d1d3-575a-341f-fe21-908806cce305,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,668019cf-d37e-47b4-9b12-6a6987e35dce,Team Lead,82,87.7,12,26,8,2025-10-20T20:33:44.325037,2019-02-22T20:33:44.325039,2025-11-17T20:33:44.325040
11487d20-63cd-02e1-99ab-2991a82fe123,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,b652a1ff-03c9-4d58-adfa-dd3b26345953,Team Lead,56,71.1,11,24,13,2025-11-10T20:33:44.325051,2021-04-12T20:33:44.325053,2025-11-17T20:33:44.325054
f2724d89-0b46-ffb0-f2f4-6a5ab8cefe37,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,5a54cae2-76eb-4cab-91ea-e14a9e3c2d83,Senior Contributor,133,70.3,45,3,24,2025-11-12T20:33:44.325065,2014-12-15T20:33:44.325067,2025-11-17T20:33:44.325068
7be6e53c-6ed2-8638-84e5-9db272f3ea18,09713e14-8a54-474e-a48a-64a44426ede0,ec06eb66-29da-4297-a51a-7f9b608c3080,2da4e41c-8479-448b-9dc3-73f3cd228e6f,Director,103,99.7,3,18,32,2025-11-16T20:33:44.325079,2017-06-02T20:33:44.325080,2025-11-17T20:33:44.325082
12d6c22f-e677-8a77-f496-c43bdee53601,09713e14-8a54-474e-a48a-64a44426ede0,53b71137-6ccc-4d06-84a9-070c93c51d1d,983c8d53-a8d1-484c-b278-806fa38374f6,Team Lead,82,79.1,4,7,35,2025-11-08T20:33:44.325092,2019-02-22T20:33:44.325094,2025-11-17T20:33:44.325095
30c99901-02cb-4da2-4d16-5ed298f61a6c,09713e14-8a54-474e-a48a-64a44426ede0,53b71137-6ccc-4d06-84a9-070c93c51d1d,7ab2cba7-367a-4db1-89cb-f05f902c1ab0,Individual Contributor,102,58.4,11,26,10,2025-11-02T20:33:44.325106,2017-07-02T20:33:44.325108,2025-11-17T20:33:44.325109
975265e2-0f21-f380-cbd3-8611ff61dd60,09713e14-8a54-474e-a48a-64a44426ede0,18589206-95c7-4d38-8468-83b1503c4301,f7922caf-a30a-4f36-b024-92e7a9787631,Manager,164,40.6,3,26,14,2025-11-01T20:33:44.325130,2012-05-29T20:33:44.325132,2025-11-17T20:33:44.325133
3cc7325a-7e5b-fdad-e02e-6e58f4a30ab1,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,d20d65aa-b47a-4d81-bd6e-77dfcf867d68,Director,136,93.1,14,12,14,2025-11-15T20:33:44.325150,2014-09-16T20:33:44.325152,2025-11-17T20:33:44.325153
61f78e75-75eb-9481-f1fb-ab07735518c6,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,93d3ed51-c3e5-4c4a-8568-e6e5d96136ac,VP,190,78.5,15,14,2,2025-10-18T20:33:44.325167,2010-04-10T20:33:44.325169,2025-11-17T20:33:44.325170
3ad370ff-1a67-da0a-813e-83857901cc98,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,63285076-4042-455a-b596-f9b758cd8165,C-Level,88,60.3,28,4,26,2025-11-17T20:33:44.325186,2018-08-26T20:33:44.325187,2025-11-17T20:33:44.325189
c9da443f-2b82-5364-5f84-1e44b3e737d8,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,9a97d0ac-0283-45d2-a646-03e323dc1b99,Senior Director,38,91.6,1,13,12,2025-11-06T20:33:44.325199,2022-10-04T20:33:44.325200,2025-11-17T20:33:44.325202
e1e47e28-3c29-cc25-e67f-57b1af20844a,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,3e6b7516-2d81-4128-aeef-bcb5f911e211,Individual Contributor,90,87.0,28,20,0,2025-11-13T20:33:44.325211,2018-06-27T20:33:44.325213,2025-11-17T20:33:44.325215
1df2c2c6-4178-0cd0-e24e-5ff06a3acec5,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,67eae12f-d06e-4ca7-837c-9a0d0b0d1ab0,VP,126,86.1,2,28,33,2025-11-14T20:33:44.325224,2015-07-13T20:33:44.325226,2025-11-17T20:33:44.325229
d2d98d68-0ac5-da73-d01a-4af9780f53a2,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,f1fe61ce-007e-4cb1-8e47-e0c05698bdcf,Director,52,48.1,6,13,11,2025-11-13T20:33:44.325239,2021-08-10T20:33:44.325242,2025-11-17T20:33:44.325246
c6e67e1c-48f5-d764-28e8-bc30a7d8807f,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,83dc3210-f1e3-436f-b10b-a9127a09f3ee,Team Lead,65,99.6,6,25,7,2025-10-18T20:33:44.325268,2020-07-16T20:33:44.325271,2025-11-17T20:33:44.325273
ce4b2521-04f3-b2a1-2996-a6624de1a89e,09713e14-8a54-474e-a48a-64a44426ede0,8a4c8988-1213-4987-ad0d-641a679f8f8e,0f0381d8-575e-4e98-a657-437968806116,Senior Director,83,58.7,17,15,5,2025-11-11T20:33:44.325306,2019-01-23T20:33:44.325309,2025-11-17T20:33:44.325311
3ec472ca-c65d-db5d-61de-440007637cd0,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,7904248f-3af2-4191-bc21-8e024be3fce0,C-Level,46,46.5,38,3,24,2025-10-24T20:33:44.325337,2022-02-06T20:33:44.325339,2025-11-17T20:33:44.325342
d1d35f43-4924-551a-6980-62abbe9c462d,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,f8de83ea-d837-456a-a2b1-81382c7f4b0a,Individual Contributor,194,99.8,11,10,13,2025-11-04T20:33:44.325363,2009-12-11T20:33:44.325367,2025-11-17T20:33:44.325369
5a400a12-0ea5-de58-f33a-f81bcd7cb471,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,6ff5ae0f-bb28-4e27-9280-ec29ca7b5ed5,C-Level,150,45.7,33,8,32,2025-11-03T20:33:44.325393,2013-07-23T20:33:44.325396,2025-11-17T20:33:44.325398
88519356-4bcc-992e-5edf-9a4d140d73d6,09713e14-8a54-474e-a48a-64a44426ede0,f7ca9f18-c940-49aa-bcfd-252b75ff82ee,f06c09a6-be7d-4524-a4ac-3788deba49fc,Senior Director,138,70.0,30,14,4,2025-11-15T20:33:44.325419,2014-07-18T20:33:44.325421,2025-11-17T20:33:44.325423
5b913ec7-9c75-1485-261d-2ed22b994b75,09713e14-8a54-474e-a48a-64a44426ede0,e59bc61e-74fb-47bc-9a58-9e05dfeebe86,cb53dcb5-46a4-4551-a2df-9b432168367e,Individual Contributor,158,80.8,15,30,12,2025-10-28T20:33:44.325433,2012-11-25T20:33:44.325435,2025-11-17T20:33:44.325436
737c6c77-67a5-aeb6-ce73-7bf4b8bb1798,09713e14-8a54-474e-a48a-64a44426ede0,4ff09f47-abd4-4e63-be37-28a16b2655d9,45ba22c5-20a1-46af-9855-173f6af0d72c,VP,8,77.6,11,11,30,2025-11-11T20:33:44.325447,2025-03-22T20:33:44.325448,2025-11-17T20:33:44.325450
eda6ecd9-1912-9a3b-eee8-b86b240deeb5,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,0fb2619b-6635-4283-ad91-f7b158728095,Director,61,65.8,9,17,20,2025-10-30T20:33:44.325460,2020-11-13T20:33:44.325461,2025-11-17T20:33:44.325463
0dfa458f-44ac-be60-788a-f6feab98ae53,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,45a92192-fd89-45e6-9cd4-57f923c86354,Senior Contributor,168,61.5,41,4,1,2025-10-29T20:33:44.325473,2012-01-30T20:33:44.325475,2025-11-17T20:33:44.325476
c7d6d3f8-6e3a-19c6-0082-16cabf0768a8,09713e14-8a54-474e-a48a-64a44426ede0,b6a04cf0-db05-4de3-9d8f-57c3cec377a2,e26d4eb4-a992-43be-8bcd-7289d0f8fcca,Individual Contributor,10,54.1,27,13,29,2025-10-23T20:33:44.325486,2025-01-21T20:33:44.325488,2025-11-17T20:33:44.325489
24d87afc-d6a2-1f3f-0a85-f674bba25445,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,fbc9d31c-1a09-481b-8298-9ff29efc4b1a,Individual Contributor,188,78.1,11,29,30,2025-11-10T20:33:44.325499,2010-06-09T20:33:44.325500,2025-11-17T20:33:44.325502
7d721283-6eb5-0053-2d63-b7caf7d28d94,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,57b4639c-ad02-401f-815a-ced0bd1b7627,VP,77,86.7,40,28,39,2025-10-24T20:33:44.325512,2019-07-22T20:33:44.325513,2025-11-17T20:33:44.325515
5407f980-674e-e5c7-5593-e97449a88b9c,09713e14-8a54-474e-a48a-64a44426ede0,3f718fe3-56f6-4544-8897-c92f947db386,4ca213f2-b8fb-49c7-bc19-3e9e4995a25f,Director,20,93.2,39,23,12,2025-11-05T20:33:44.325527,2024-03-27T20:33:44.325529,2025-11-17T20:33:44.325531
e7a85824-1344-f42b-2a4a-66dc8e0276a7,09713e14-8a54-474e-a48a-64a44426ede0,15d21f76-120e-4577-b629-359d0edce5de,0fc92f07-66c1-463c-a21b-8fae71ec0fce,C-Level,74,60.2,25,16,21,2025-10-31T20:33:44.325549,2019-10-20T20:33:44.325551,2025-11-17T20:33:44.325552
815eac15-a5c1-15d7-7004-98f4a0f70bb2,09713e14-8a54-474e-a48a-64a44426ede0,53b71137-6ccc-4d06-84a9-070c93c51d1d,81c1751f-11fc-467f-a3ad-aef82b54988e,Team Lead,115,61.9,18,28,19,2025-11-10T20:33:44.325562,2016-06-07T20:33:44.325566,2025-11-17T20:33:44.325568
